date,rain_mm,temp_c,days_from_start,campo,anno,source
2026-07-13,0.0008563220603718,25.761511557442816,,pascolo_5,2026,era5
2026-07-14,0.0004350951776643,27.20997009277346,,pascolo_5,2026,era5
2026-07-15,0.002554058937676,27.26260822002706,,pascolo_5,2026,era5
2026-07-16,0.0196397304534912,26.871213531494163,,pascolo_5,2026,era5
2026-07-17,0.0070095061346364,28.705354045999457,,pascolo_5,2026,era5
2026-07-18,0.6079928370468224,26.920106260238185,,pascolo_5,2026,era5
2026-07-19,0.3572210668494335,25.744632512872897,,pascolo_5,2026,era5
2026-07-20,1.6873180866241455,24.10110534667973,,pascolo_5,2026,era5
2026-07-21,25.01943707466125,20.99792952998996,,pascolo_5,2026,era5
2026-07-22,1.9354164600322576,20.941521319221067,,pascolo_5,2026,era5
2026-07-23,1.726388931274414,20.959767519194543,,pascolo_5,2026,era5
2026-07-24,0.4834532737731933,20.00712738037112,,pascolo_5,2026,era5
2026-07-25,1.095667183431459,23.160843834510217,,pascolo_5,2026,era5
2026-07-26,1.31399750722494,22.541913452148435,,pascolo_5,2026,era5
2026-07-27,0.0073768193260548,23.23856124877932,,pascolo_5,2026,era5
2026-07-28,0.001723383970642,24.53498690623161,,pascolo_5,2026,era5
2026-07-29,3.201336085112416e-06,25.475275336371567,,pascolo_5,2026,era5
